pid,duration_ms,time_signature,key,tempo,energy,mode,loudness,speechiness,danceability,acousticness,instrumentalness,valence,liveness,artist_followers,genre_other,genre_pop,genre_pop rock,genre_rap,genre_rock,playlist_genre
376,237922.39772727274,4.011363636363637,5.284090909090909,126.73467045454555,0.6446931818181819,0.5113636363636364,-6.146272727272727,0.09919999999999997,0.6210909090909094,0.20183809090909086,0.025706425568181816,0.3888795454545454,0.21575795454545454,4398271.613636363,0.125,0.3522727272727273,0.045454545454545456,0.4772727272727273,0.0,genre_rap
377,222721.13636363635,3.6363636363636362,6.136363636363637,102.73018181818183,0.20782272727272727,0.6818181818181818,-18.06995454545455,0.04767272727272727,0.3824954545454545,0.8878636363636363,0.42207897863636357,0.5197999999999999,0.20654545454545453,806331.5909090909,1.0,0.0,0.0,0.0,0.0,genre_other
378,220328.52173913043,3.927536231884058,5.420289855072464,127.67688405797098,0.7492463768115945,0.8985507246376812,-5.224333333333335,0.04460869565217391,0.5691594202898551,0.2130846376811594,0.014720906231884061,0.6284492753623189,0.2223434782608696,1345105.463768116,0.11594202898550725,0.057971014492753624,0.18840579710144928,0.0,0.6376811594202898,genre_rock
379,226736.45454545456,3.8484848484848486,5.232323232323233,115.5346767676768,0.5264181818181818,0.8383838383838383,-8.68831313131313,0.04195858585858586,0.4949797979797979,0.49931318181818174,0.07120424272727269,0.4370060606060605,0.14625050505050508,348960.5252525252,0.26262626262626265,0.25252525252525254,0.43434343434343436,0.0,0.050505050505050504,genre_pop rock
380,222456.1343283582,3.970149253731343,5.8059701492537314,122.57658208955223,0.7349328358208957,0.5970149253731343,-4.982634328358209,0.10301716417910453,0.692238805970149,0.08768113805970149,0.0008451504477611939,0.6003201492537316,0.18797985074626863,7311156.320895523,0.022388059701492536,0.4701492537313433,0.03731343283582089,0.4626865671641791,0.007462686567164179,genre_pop
381,246995.94444444444,3.962962962962963,4.296296296296297,133.90627777777777,0.7587777777777777,0.7222222222222222,-5.5438518518518505,0.050553703703703684,0.5083148148148149,0.07833593518518517,0.06769093740740739,0.3825870370370371,0.19462592592592592,4775657.055555556,0.3148148148148148,0.16666666666666666,0.2037037037037037,0.07407407407407407,0.24074074074074073,genre_other
382,258391.64285714287,4.0,4.857142857142857,117.81214285714285,0.7052142857142857,0.42857142857142855,-6.662357142857144,0.10632142857142858,0.7434285714285715,0.04385028571428572,0.008869471428571429,0.5717857142857142,0.17524285714285712,7983507.142857143,0.21428571428571427,0.21428571428571427,0.0,0.5714285714285714,0.0,genre_rap
383,199674.06451612903,4.0,4.741935483870968,119.4161612903226,0.7768064516129033,0.9354838709677419,-5.312935483870967,0.041225806451612904,0.588709677419355,0.11903896774193548,0.00013287741935483875,0.6499677419354838,0.15412258064516132,670112.4516129033,0.45161290322580644,0.0,0.06451612903225806,0.0,0.4838709677419355,genre_rock
384,238735.6739130435,3.891304347826087,4.608695652173913,122.72602173913043,0.5738913043478261,0.5434782608695652,-8.637695652173912,0.06314999999999998,0.5448260869565218,0.3862902608695651,0.08788728195652175,0.38476739130434784,0.12858043478260867,3172834.217391304,0.15217391304347827,0.41304347826086957,0.34782608695652173,0.021739130434782608,0.06521739130434782,genre_pop
385,253680.7037037037,3.888888888888889,4.481481481481482,111.70618518518519,0.5280740740740741,0.8888888888888888,-7.434259259259258,0.03777777777777778,0.5578888888888889,0.33274051851851855,0.00037707148148148146,0.4352740740740741,0.14770370370370373,4967202.925925926,0.1111111111111111,0.25925925925925924,0.4074074074074074,0.1111111111111111,0.1111111111111111,genre_pop rock
386,224980.52173913043,4.0,4.521739130434782,121.75691304347826,0.43268695652173905,0.9130434782608695,-8.948869565217388,0.03924782608695653,0.551304347826087,0.5572304347826088,0.0008197913043478259,0.41286956521739127,0.1178391304347826,2476838.6086956523,0.17391304347826086,0.34782608695652173,0.4782608695652174,0.0,0.0,genre_pop rock
387,200594.8,3.8,4.6,140.8234,0.6442,0.8,-5.6662,0.062139999999999994,0.375,0.213484,5.9074e-05,0.30196,0.1964,2698665.8,0.0,0.2,0.8,0.0,0.0,genre_pop rock
388,248724.37931034484,4.0,4.0,119.10382758620688,0.740448275862069,0.7241379310344828,-5.665931034482759,0.14897931034482756,0.7608275862068967,0.04662203448275862,0.032385186551724135,0.585310344827586,0.18871379310344824,3093802.6896551726,0.034482758620689655,0.034482758620689655,0.0,0.9310344827586207,0.0,genre_rap
389,212673.7816091954,3.971264367816092,5.637931034482759,124.08422988505738,0.5970574712643676,0.5172413793103449,-6.688833333333337,0.13647758620689654,0.6684712643678163,0.2255892988505746,0.0193400208045977,0.4536557471264367,0.16726436781609202,2813445.735632184,0.1839080459770115,0.22413793103448276,0.05172413793103448,0.5114942528735632,0.028735632183908046,genre_rap
390,250242.33333333334,3.8666666666666667,6.5,119.56453333333333,0.7298333333333333,0.5333333333333333,-10.1342,0.10412333333333333,0.6266333333333336,0.280438,0.30095951399999993,0.6862666666666666,0.2631633333333333,181178.73333333334,0.9333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,genre_other
391,181207.51470588235,3.926470588235294,4.676470588235294,114.24013235294119,0.3991014705882353,0.8823529411764706,-11.671676470588237,0.047369117647058825,0.4864308823529411,0.6229120441176468,0.2674393527941177,0.2832455882352941,0.17713970588235306,146140.5,0.5588235294117647,0.029411764705882353,0.22058823529411764,0.0,0.19117647058823528,genre_other
392,230870.5,4.0,5.579545454545454,124.32092045454543,0.7003636363636366,0.6363636363636364,-5.609818181818183,0.07921363636363636,0.6256363636363637,0.15980885227272734,0.0015960154545454546,0.5278124999999999,0.1691068181818182,4743629.8522727275,0.1590909090909091,0.2840909090909091,0.07954545454545454,0.29545454545454547,0.18181818181818182,genre_rap
393,218086.80555555556,3.9166666666666665,5.736111111111111,130.73661111111113,0.763111111111111,0.9444444444444444,-4.9270972222222245,0.04369999999999999,0.5749305555555555,0.17069184722222222,0.001089285,0.6263402777777778,0.18749583333333342,1729124.861111111,0.3194444444444444,0.013888888888888888,0.09722222222222222,0.013888888888888888,0.5555555555555556,genre_rock
394,246392.78260869565,4.0,5.6521739130434785,118.79326086956526,0.6257826086956522,0.8260869565217391,-6.414391304347828,0.12141739130434781,0.623,0.28403436086956524,0.004657300869565217,0.49699999999999994,0.17279999999999998,2437551.0434782607,0.2608695652173913,0.08695652173913043,0.21739130434782608,0.43478260869565216,0.0,genre_rap
395,214412.54098360657,3.8852459016393444,4.180327868852459,119.0537213114754,0.5300360655737704,0.8360655737704918,-10.41232786885246,0.045485245901639326,0.5535901639344262,0.4316143606557377,0.03096884295081967,0.601988524590164,0.1529262295081968,2032572.4098360655,0.19672131147540983,0.13114754098360656,0.3770491803278688,0.0,0.29508196721311475,genre_pop rock
396,231520.55263157896,4.006578947368421,4.9605263157894735,117.55051973684215,0.7274605263157895,0.6513157894736842,-5.5510131578947375,0.10506447368421051,0.6883881578947367,0.11493631578947357,0.0028145356578947373,0.5865960526315789,0.19803289473684216,5615239.888157895,0.07894736842105263,0.34868421052631576,0.03289473684210526,0.5263157894736842,0.013157894736842105,genre_rap
397,217727.9090909091,4.0,5.045454545454546,130.23250000000002,0.618181818181818,0.4090909090909091,-7.1608181818181835,0.26298636363636363,0.7400909090909091,0.19031090909090906,0.00015557636363636363,0.46459090909090917,0.18303181818181818,12263776.454545455,0.13636363636363635,0.0,0.0,0.8636363636363636,0.0,genre_rap
398,295254.75,3.875,4.625,91.8906875,0.7728125,0.75,-7.655375,0.7881874999999999,0.5608125,0.7149374999999999,6.243750000000001e-07,0.41173125,0.7170874999999999,112715.5625,0.9375,0.0,0.0,0.0625,0.0,genre_other
399,246555.85714285713,4.0,5.678571428571429,122.47749999999999,0.8172499999999999,0.39285714285714285,-5.327892857142857,0.08289642857142855,0.6579285714285711,0.08449464285714284,0.13902153392857144,0.4102785714285715,0.2220357142857143,2287448.964285714,0.17857142857142858,0.7142857142857143,0.0,0.10714285714285714,0.0,genre_pop
400,204314.875,3.975,4.3,123.11247499999999,0.7392249999999998,0.775,-5.6085,0.05775749999999998,0.5865749999999998,0.13586499999999999,1.6097250000000002e-05,0.5958249999999999,0.172495,1460915.825,0.3,0.025,0.025,0.15,0.5,genre_rock
401,211637.53529411764,3.9941176470588236,5.729411764705882,122.54088235294118,0.7880764705882355,0.5647058823529412,-4.723294117647057,0.11883117647058819,0.6267647058823529,0.0904155352941177,0.019044540764705877,0.438354705882353,0.21266470588235292,1941865.3588235294,0.18235294117647058,0.4647058823529412,0.01764705882352941,0.3235294117647059,0.011764705882352941,genre_pop
402,342891.0465116279,3.8217054263565893,4.48062015503876,113.52382170542643,0.36239984496124045,0.5116279069767442,-13.878325581395352,0.05101007751937984,0.49649612403100757,0.7359248062015504,0.33996526410852695,0.4513372093023254,0.18618372093023255,178696.42635658916,0.9689922480620154,0.007751937984496124,0.007751937984496124,0.015503875968992248,0.0,genre_other
403,227604.09523809524,3.9904761904761905,5.423809523809524,122.34355714285715,0.6045142857142853,0.6047619047619047,-6.6255666666666615,0.1679185714285715,0.7154380952380948,0.17808420476190484,0.0018362019999999995,0.43796999999999986,0.18089095238095254,4331206.928571428,0.10476190476190476,0.12857142857142856,0.009523809523809525,0.7571428571428571,0.0,genre_rap
404,202843.61643835617,3.9315068493150687,5.068493150684931,137.60124657534246,0.8631821917808218,0.6986301369863014,-4.6294794520547935,0.07262054794520549,0.46089041095890415,0.052512341095890404,0.007640319726027401,0.49196712328767117,0.22425479452054795,2916829.821917808,0.0,0.5616438356164384,0.3150684931506849,0.0958904109589041,0.0273972602739726,genre_pop
405,232899.71962616823,4.0046728971962615,5.182242990654205,114.18291588785037,0.5242387850467288,0.5981308411214953,-7.954462616822427,0.11608037383177576,0.6240514018691586,0.3067137242990656,0.004202172289719627,0.42102009345794406,0.1473247663551401,5022017.621495327,0.06074766355140187,0.2757009345794392,0.014018691588785047,0.6495327102803738,0.0,genre_rap
406,253588.65789473685,3.925438596491228,5.543859649122807,126.38502192982457,0.768184210526316,0.7763157894736842,-7.350214912280697,0.05431578947368417,0.4862149122807017,0.07474730350877194,0.07006346179824563,0.5192201754385967,0.19080087719298253,1700422.8596491227,0.017543859649122806,0.013157894736842105,0.6403508771929824,0.07017543859649122,0.25877192982456143,genre_pop rock
407,224780.64705882352,3.6470588235294117,4.392156862745098,112.80333333333334,0.1583254901960784,0.8627450980392157,-17.926784313725488,0.04290980392156863,0.39,0.9083137254901956,0.7329100282352943,0.2163490196078431,0.14217647058823527,40432.23529411765,1.0,0.0,0.0,0.0,0.0,genre_other
408,240216.33333333334,4.0,5.666666666666667,107.49466666666666,0.7293333333333334,0.6666666666666666,-6.0423333333333344,0.16528888888888893,0.7201111111111111,0.03545777777777778,0.00389309,0.6243333333333333,0.12453333333333333,929066.3333333334,0.1111111111111111,0.4444444444444444,0.0,0.4444444444444444,0.0,genre_pop
409,269419.0,4.0,6.0,123.91230303030305,0.7391515151515151,0.5454545454545454,-5.920969696969697,0.21997575757575752,0.7877272727272726,0.13444636363636364,0.0001220330303030303,0.6960606060606062,0.16256060606060602,1153303.3636363635,0.06060606060606061,0.030303030303030304,0.0,0.9090909090909091,0.0,genre_rap
410,248896.44827586206,3.9080459770114944,4.241379310344827,134.6284367816092,0.9340229885057468,0.5747126436781609,-4.148977011494253,0.08340459770114941,0.379809195402299,0.00752857908045977,0.03370555425287356,0.3251068965517242,0.2483402298850574,999828.2873563218,0.3563218390804598,0.011494252873563218,0.0,0.6206896551724138,0.011494252873563218,genre_rap
411,224698.26035502958,3.9585798816568047,5.739644970414201,122.0523727810651,0.609266272189349,0.5680473372781065,-6.686065088757396,0.1130065088757397,0.6622899408284023,0.20628708875739646,0.0005965181065088756,0.43458520710059173,0.17232958579881655,6462535.402366864,0.08284023668639054,0.40236686390532544,0.023668639053254437,0.4911242603550296,0.0,genre_rap
412,215860.6507936508,3.947089947089947,5.26984126984127,130.22901058201057,0.7144058201058202,0.8306878306878307,-5.684365079365079,0.043147089947089934,0.5517354497354502,0.1770162222222221,0.0025037531216931226,0.5214391534391538,0.16544867724867732,1399075.2804232803,0.35978835978835977,0.042328042328042326,0.010582010582010581,0.015873015873015872,0.5714285714285714,genre_rock
413,243005.22727272726,4.0,4.545454545454546,128.83804545454544,0.8064090909090911,0.5909090909090909,-5.707,0.10169999999999998,0.632090909090909,0.061207045454545465,0.027677044090909094,0.61605,0.2170090909090909,4745901.136363637,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.5,0.13636363636363635,genre_rap
414,213167.58823529413,4.0,5.882352941176471,134.2925882352941,0.8410588235294116,0.6470588235294118,-4.261647058823528,0.07412941176470589,0.5968235294117648,0.01571290588235294,0.00017961058823529416,0.6120588235294119,0.2606117647058823,3679836.3529411764,0.0,0.4117647058823529,0.17647058823529413,0.4117647058823529,0.0,genre_pop
415,206144.91666666666,4.0,6.333333333333333,142.80299999999997,0.9140833333333335,0.5,-3.877166666666666,0.07165833333333334,0.45141666666666663,0.022174015000000002,4.469333333333333e-05,0.4775833333333333,0.23102500000000004,1994861.9166666667,0.0,0.0,0.25,0.4166666666666667,0.3333333333333333,genre_rap
416,226613.3409090909,4.0,5.454545454545454,116.10274999999997,0.7004318181818182,0.5227272727272727,-6.1600681818181835,0.06195227272727271,0.7007045454545455,0.15191575,0.030009725681818186,0.6744545454545453,0.13572272727272724,8996105.636363637,0.1590909090909091,0.5,0.022727272727272728,0.045454545454545456,0.2727272727272727,genre_pop
417,265675.8823529412,3.8823529411764706,4.588235294117647,130.87064705882352,0.8334117647058824,0.4117647058823529,-5.274999999999999,0.07718823529411764,0.38664705882352945,0.026240835294117644,0.0053546876470588235,0.2520235294117647,0.2587,645533.8235294118,0.8235294117647058,0.058823529411764705,0.11764705882352941,0.0,0.0,genre_other
418,224560.33333333334,4.0,5.611111111111111,115.69005555555557,0.5651666666666666,0.3888888888888889,-9.773,0.10903333333333333,0.598,0.2445776111111111,0.2987727216666667,0.3706222222222222,0.18738888888888888,1479628.2777777778,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,genre_other
419,258240.9256198347,3.9421487603305785,5.115702479338843,120.00721487603302,0.6817355371900822,0.7272727272727273,-7.541033057851238,0.07035950413223142,0.5794628099173554,0.2561264780991735,0.18314833487603308,0.4953008264462811,0.19929008264462825,936341.479338843,0.1487603305785124,0.15702479338842976,0.512396694214876,0.09090909090909091,0.09090909090909091,genre_pop rock
420,231115.63302752294,3.871559633027523,5.293577981651376,113.46339449541284,0.569275229357798,0.5596330275229358,-7.719412844036696,0.1063275229357798,0.554394495412844,0.36544119266055053,0.0178840823853211,0.45829082568807317,0.1836045871559634,48049.1743119266,0.3486238532110092,0.0,0.0,0.3761467889908257,0.27522935779816515,genre_rap
421,250400.34782608695,4.0,4.173913043478261,115.0841739130435,0.5330869565217391,0.782608695652174,-9.218086956521738,0.05758695652173914,0.5019565217391305,0.3847199999999999,0.052029973913043474,0.554304347826087,0.189995652173913,1984776.956521739,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.0,0.6521739130434783,genre_rock
422,241831.70909090908,4.0,5.1454545454545455,105.28132727272725,0.7348363636363636,0.5454545454545454,-5.1838,0.23784545454545455,0.7654181818181818,0.16028572727272725,0.00036063818181818186,0.6354,0.24169454545454544,4496158.454545454,0.01818181818181818,0.01818181818181818,0.0,0.9636363636363636,0.0,genre_rap
423,215160.61111111112,3.9444444444444446,5.166666666666667,121.65372222222221,0.6125555555555555,0.5,-6.400944444444444,0.1736722222222222,0.7522222222222222,0.0779261111111111,3.2543888888888896e-05,0.36672222222222217,0.19193888888888888,2433604.222222222,0.0,0.0,0.0,1.0,0.0,genre_rap
424,294712.6967213115,3.877049180327869,5.098360655737705,124.46759016393445,0.6383672131147539,0.9016393442622951,-6.778827868852457,0.03896229508196721,0.4541557377049178,0.18497886885245907,0.0008395488524590164,0.3004122950819671,0.2450229508196722,410355.45901639346,0.3114754098360656,0.00819672131147541,0.01639344262295082,0.00819672131147541,0.6557377049180327,genre_rock
425,233958.6,4.0,5.0,112.9793,0.8466000000000001,0.1,-3.5917000000000003,0.12144000000000002,0.6369,0.08538500000000002,4.729e-06,0.6465000000000002,0.21946,20315.1,0.7,0.3,0.0,0.0,0.0,genre_other
426,226819.14444444445,3.966666666666667,5.633333333333334,112.31632222222221,0.5970333333333334,0.6444444444444445,-6.800188888888888,0.06551888888888889,0.620622222222222,0.32604859999999997,0.002283196888888889,0.44764333333333317,0.15114222222222223,5558608.7,0.05555555555555555,0.5666666666666667,0.14444444444444443,0.14444444444444443,0.08888888888888889,genre_pop
427,222454.75221238937,4.008849557522124,5.079646017699115,123.84815044247787,0.7513893805309738,0.672566371681416,-5.318238938053096,0.1310805309734513,0.6727345132743364,0.13016347787610624,0.016891383274336286,0.5550867256637168,0.2191389380530973,4129134.7345132744,0.061946902654867256,0.26548672566371684,0.09734513274336283,0.5309734513274337,0.04424778761061947,genre_rap
428,217360.43243243243,3.954954954954955,5.216216216216216,120.69150450450455,0.6388558558558557,0.7387387387387387,-6.520729729729729,0.0843,0.6073513513513512,0.21540942342342342,0.0036161924324324335,0.5054144144144144,0.15528288288288292,6272483.666666667,0.3063063063063063,0.2882882882882883,0.04504504504504504,0.17117117117117117,0.1891891891891892,genre_other
429,231682.9756097561,4.0,4.926829268292683,131.50578048780488,0.7649756097560975,0.43902439024390244,-5.504024390243903,0.09458048780487803,0.6521707317073169,0.12396046341463415,0.08871980487804876,0.44522926829268294,0.16655121951219515,1733006.8292682928,0.24390243902439024,0.3902439024390244,0.0,0.2926829268292683,0.07317073170731707,genre_pop
430,203688.07142857142,3.8214285714285716,5.214285714285714,129.83592857142858,0.6149642857142856,0.8571428571428571,-5.823821428571428,0.07759285714285714,0.5032142857142857,0.34207396428571435,3.3152142857142853e-05,0.4657499999999999,0.17065714285714284,16621.285714285714,1.0,0.0,0.0,0.0,0.0,genre_other
431,236913.96808510637,3.9574468085106385,5.0,119.02888297872337,0.6208085106382979,0.776595744680851,-6.482957446808514,0.049924468085106394,0.5732234042553191,0.25009721276595753,0.0001090522340425532,0.4267223404255319,0.15888723404255312,3633547.712765957,0.0425531914893617,0.30851063829787234,0.2553191489361702,0.3404255319148936,0.05319148936170213,genre_rap
432,252575.09523809524,3.988095238095238,5.25,117.92666666666669,0.5914761904761904,0.5357142857142857,-8.265416666666669,0.1177964285714286,0.6442619047619047,0.2444258928571428,0.08079888595238097,0.5344726190476192,0.20818928571428566,2656694.619047619,0.2976190476190476,0.15476190476190477,0.13095238095238096,0.2857142857142857,0.13095238095238096,genre_other
433,256707.4827586207,3.8275862068965516,5.551724137931035,124.5798275862069,0.4763793103448276,0.7931034482758621,-8.58741379310345,0.06901034482758622,0.4761034482758621,0.4518972413793104,0.0002696534482758621,0.2454,0.1739758620689656,3095242.5862068967,0.034482758620689655,0.3793103448275862,0.2413793103448276,0.10344827586206896,0.2413793103448276,genre_pop
434,241653.28,3.96,4.8,120.55995999999999,0.6398169999999999,0.58,-6.965069999999998,0.168036,0.6623899999999999,0.22729017000000007,0.009807769899999999,0.4781590000000001,0.21832700000000013,9824035.95,0.06,0.09,0.05,0.77,0.03,genre_rap
435,248063.1590909091,3.977272727272727,4.954545454545454,119.85118181818184,0.5947022727272727,0.7727272727272727,-9.302863636363636,0.051797727272727266,0.5674090909090909,0.25541811363636363,0.13263099727272726,0.5572022727272729,0.16161590909090906,1921104.4318181819,0.36363636363636365,0.13636363636363635,0.3181818181818182,0.022727272727272728,0.1590909090909091,genre_other
436,252759.64238410597,3.986754966887417,5.033112582781457,141.6537880794702,0.9241258278145695,0.47019867549668876,-4.561046357615893,0.09802781456953648,0.4516423841059602,0.007736096556291395,0.03877940105960263,0.444284105960265,0.2166649006622516,1921151.1854304636,0.4900662251655629,0.15894039735099338,0.12582781456953643,0.2052980132450331,0.019867549668874173,genre_other
437,223822.11557788946,3.9648241206030153,5.0,120.94597989949749,0.6420402010050252,0.6834170854271356,-6.552683417085426,0.06558241206030148,0.582070351758794,0.2644852412060301,0.01721505412060301,0.43509045226130655,0.17558241206030156,3668856.7487437185,0.17587939698492464,0.4321608040201005,0.135678391959799,0.1306532663316583,0.12562814070351758,genre_pop
438,250070.25,3.9456521739130435,5.369565217391305,124.39718478260866,0.6325032608695652,0.44565217391304346,-7.838097826086954,0.057065217391304345,0.517695652173913,0.2223391739130435,0.2057745110869565,0.2920630434782608,0.15682173913043482,711706.1630434783,0.43478260869565216,0.358695652173913,0.14130434782608695,0.06521739130434782,0.0,genre_other
439,244666.16666666666,4.0,4.931034482758621,120.12794827586204,0.659706896551724,0.5862068965517241,-6.189344827586206,0.1958333333333334,0.7364827586206893,0.10740372413793102,0.004515902586206897,0.5202448275862072,0.19474195402298844,7012288.844827586,0.017241379310344827,0.09195402298850575,0.0,0.8908045977011494,0.0,genre_rap
440,237519.75,3.8333333333333335,5.333333333333333,109.23979166666668,0.6155666666666667,0.75,-7.313666666666666,0.06864999999999999,0.493625,0.2982875,0.060642648333333334,0.39135833333333325,0.13875000000000004,668773.75,0.041666666666666664,0.125,0.5416666666666666,0.0,0.2916666666666667,genre_pop rock
441,244303.4827586207,3.8423645320197046,5.157635467980295,116.55334482758617,0.3970095073891624,0.7635467980295566,-10.712093596059107,0.044655172413793125,0.5213399014778326,0.6008963054187193,0.10794885507389164,0.31415862068965517,0.15504778325123159,925282.8916256158,0.22660098522167488,0.45320197044334976,0.2561576354679803,0.009852216748768473,0.054187192118226604,genre_pop
442,249550.6,4.01025641025641,5.076923076923077,123.63125128205128,0.6940871794871792,0.6,-5.8942461538461535,0.16728717948717953,0.6819384615384618,0.12724927179487178,0.003271846666666665,0.5110974358974362,0.2219133333333334,5361158.205128205,0.046153846153846156,0.02564102564102564,0.020512820512820513,0.8923076923076924,0.015384615384615385,genre_rap
443,258268.1219512195,4.0,5.121951219512195,119.66543902439025,0.674680487804878,0.5853658536585366,-7.2784146341463405,0.06981219512195122,0.6335365853658537,0.163979643902439,0.22126458414634143,0.5365121951219513,0.21324146341463412,677655.2926829269,0.43902439024390244,0.12195121951219512,0.3170731707317073,0.0975609756097561,0.024390243902439025,genre_other
444,221838.66666666666,4.0,4.916666666666667,117.12466666666666,0.5969166666666667,0.5,-7.704583333333333,0.23527500000000004,0.6441666666666667,0.22969583333333332,0.0006533916666666668,0.4755833333333333,0.20432500000000006,3369405.1666666665,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,genre_rap
445,247836.95833333334,3.875,6.083333333333333,120.82545833333334,0.6824583333333334,0.9583333333333334,-7.229541666666667,0.037474999999999994,0.5164583333333334,0.18361814166666668,0.0025988383333333336,0.47083333333333327,0.1358125,730354.25,0.0,0.0,0.9583333333333334,0.041666666666666664,0.0,genre_pop rock
446,215755.09523809524,4.0,5.071428571428571,110.87238095238098,0.656404761904762,0.7619047619047619,-9.508333333333333,0.048366666666666655,0.6318095238095238,0.22653095238095228,0.03380344880952381,0.7230238095238092,0.18596904761904762,2566107.0,0.21428571428571427,0.047619047619047616,0.30952380952380953,0.0,0.42857142857142855,genre_rock
447,211176.92771084336,3.7289156626506026,5.096385542168675,112.60737951807232,0.25339813253012033,0.6626506024096386,-17.053740963855418,0.04698433734939758,0.3866813253012048,0.8031730180722889,0.7489889884337348,0.26977289156626527,0.12545240963855422,295718.9939759036,0.7650602409638554,0.23493975903614459,0.0,0.0,0.0,genre_other
448,219058.46153846153,4.0,5.961538461538462,135.67288461538462,0.6051153846153846,0.5,-7.488846153846154,0.21611923076923084,0.7337307692307691,0.18917050000000002,0.014049005,0.3787384615384616,0.16316153846153844,3936276.3076923075,0.11538461538461539,0.038461538461538464,0.0,0.8076923076923077,0.038461538461538464,genre_rap
449,240821.1875,4.0,5.0,131.41299999999998,0.6621875,0.375,-6.1251250000000015,0.24814375,0.7,0.19965250000000004,0.027328100625,0.42106250000000006,0.21459999999999999,4889685.6875,0.0,0.0,0.0,1.0,0.0,genre_rap
450,215614.45945945947,3.9864864864864864,5.256756756756757,126.10593243243238,0.7742702702702701,0.6351351351351351,-4.957000000000002,0.08396081081081079,0.6648108108108108,0.09807305945945946,0.0005939532432432432,0.6106351351351351,0.20117432432432433,4963088.689189189,0.013513513513513514,0.6891891891891891,0.0,0.2702702702702703,0.02702702702702703,genre_pop
451,263292.5,3.8181818181818183,6.181818181818182,112.94440909090908,0.3193590909090909,0.9545454545454546,-11.355318181818184,0.03484090909090908,0.4606363636363637,0.61742,0.02887355454545455,0.2910863636363636,0.17427272727272727,898534.5454545454,0.45454545454545453,0.09090909090909091,0.13636363636363635,0.0,0.3181818181818182,genre_other
452,218237.24675324676,4.0,5.571428571428571,119.60850649350647,0.6666883116883117,0.6233766233766234,-5.9652597402597385,0.15525844155844154,0.702155844155844,0.16266780519480523,0.027900675974025988,0.5012012987012989,0.21647402597402599,6878635.896103896,0.07792207792207792,0.3116883116883117,0.03896103896103896,0.5714285714285714,0.0,genre_rap
453,237954.0251572327,3.880503144654088,4.716981132075472,120.82451572327041,0.5550069182389938,0.7295597484276729,-7.751339622641508,0.04945786163522012,0.5254905660377356,0.35004666666666684,0.03513699138364781,0.403991823899371,0.14650188679245282,3503833.113207547,0.11320754716981132,0.4025157232704403,0.33962264150943394,0.025157232704402517,0.11949685534591195,genre_pop
454,225051.6037735849,3.9685534591194966,5.830188679245283,123.96064779874213,0.6251943396226419,0.559748427672956,-6.731540880503145,0.21499874213836478,0.7159559748427673,0.21652108805031453,0.0019309212578616354,0.4544635220125782,0.20738616352201278,9377236.735849056,0.006289308176100629,0.012578616352201259,0.08176100628930817,0.89937106918239,0.0,genre_rap
455,229195.64444444445,4.0,5.2444444444444445,119.27137777777781,0.7137111111111111,0.5777777777777777,-5.412755555555555,0.09138222222222221,0.666222222222222,0.1169623111111111,0.06364651533333333,0.4664444444444444,0.16172,2242464.0444444446,0.06666666666666667,0.4,0.08888888888888889,0.4222222222222222,0.022222222222222223,genre_rap
456,214181.825,3.95,5.3625,124.81816250000007,0.7417041666666666,0.8791666666666667,-5.631608333333335,0.04103041666666667,0.5654083333333336,0.134322725,0.001870408583333333,0.5651999999999998,0.16901166666666673,690534.0666666667,0.4166666666666667,0.0125,0.0125,0.008333333333333333,0.55,genre_rock
457,224662.14285714287,3.9523809523809526,5.857142857142857,120.18434920634918,0.6526190476190475,0.4444444444444444,-6.609984126984128,0.11300634920634921,0.6477777777777778,0.220275380952381,0.014642203968253968,0.439836507936508,0.17091904761904764,5220781.492063492,0.1746031746031746,0.3492063492063492,0.015873015873015872,0.4126984126984127,0.047619047619047616,genre_rap
458,232867.08988764044,3.943820224719101,4.741573033707865,106.82998876404491,0.5993595505617979,0.6404494382022472,-7.376932584269665,0.13038764044943815,0.6322022471910113,0.29914432584269657,0.022670571685393257,0.4699662921348314,0.20295056179775284,3007617.449438202,0.20224719101123595,0.11235955056179775,0.15730337078651685,0.4606741573033708,0.06741573033707865,genre_rap
459,241937.64705882352,3.9607843137254903,5.411764705882353,120.55892156862745,0.5505686274509806,0.3137254901960784,-8.68513725490196,0.06145686274509803,0.5683921568627452,0.28045646078431374,0.10257279588235295,0.30030196078431365,0.16846176470588242,1590679.049019608,0.28431372549019607,0.46078431372549017,0.14705882352941177,0.0784313725490196,0.029411764705882353,genre_pop
460,241475.86315789472,3.8210526315789473,6.052631578947368,117.41145263157898,0.4886326315789475,0.7684210526315789,-8.26662105263158,0.05741894736842107,0.5067894736842107,0.44874641052631575,0.03359286852631579,0.3530378947368421,0.1342315789473684,8633242.0,0.07368421052631578,0.6,0.15789473684210525,0.15789473684210525,0.010526315789473684,genre_pop
